,EffectiveDt,TransacionCd,GeneralLedgerCd,TransactionAmt,TransactionBalanceAmt,DESCRIPTION_x,DESCRIPTION_y
279,2020-04-14,360,1220,-24.35,2.31,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
280,2020-05-14,360,1220,-52.44,0.0,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
281,2020-06-12,360,1220,-23.04,3.35,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
282,2020-07-14,360,1220,-20.23,8.27,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
283,2020-08-05,360,1220,-26.62,7.32,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
284,2020-09-14,360,1220,-24.65,8.02,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
285,2020-10-14,360,1220,-28.39,3.9,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
286,2020-11-06,360,1220,-5.61,22.72,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
287,2020-12-14,360,1220,-25.22,20.85,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
288,2021-01-14,360,1220,-22.56,22.07,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
289,2021-02-04,360,1220,-26.08,19.49,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
290,2021-03-03,360,1220,-21.19,19.0,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
291,2021-03-15,360,1220,-12.63,6.37,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
292,2021-04-14,360,1220,-19.82,9.13,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
293,2021-05-05,360,1220,-10.84,19.6,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
294,2021-06-14,360,1220,-22.73,18.58,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
295,2021-07-14,360,1220,-20.29,18.95,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
296,2021-08-06,360,1220,-20.66,19.3,Annual Guaranty Fees Collection,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
297,2018-09-30,210,1220,30.71,30.71,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
298,2018-10-31,210,1220,31.42,27.09,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
299,2018-11-30,210,1220,30.15,29.62,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
300,2018-12-31,210,1220,30.91,29.11,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
301,2019-01-31,210,1220,30.63,59.74,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
302,2019-02-28,210,1220,27.66,87.4,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
303,2019-03-31,210,1220,30.18,89.92,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
304,2019-04-30,210,1220,28.83,118.75,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
305,2019-11-30,210,1220,26.94,26.94,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
306,2019-11-30,210,1220,28.12,28.12,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
307,2019-12-31,210,1220,27.83,27.83,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
308,2019-12-31,210,1220,55.67,55.67,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
309,2020-01-31,210,1220,27.26,27.26,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
310,2020-01-31,210,1220,27.54,27.54,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
311,2020-02-29,210,1220,25.24,25.24,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
312,2020-02-29,210,1220,28.13,28.13,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
313,2020-03-31,210,1220,26.66,26.66,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
314,2020-04-30,210,1220,25.78,28.09,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
315,2020-04-30,210,1220,50.13,52.44,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
316,2020-05-31,210,1220,26.39,26.39,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
317,2020-06-30,210,1220,25.15,28.5,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
318,2020-07-31,210,1220,25.67,33.94,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
319,2020-08-31,210,1220,25.35,32.67,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
320,2020-09-30,210,1220,24.27,32.29,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
321,2020-10-31,210,1220,24.43,28.33,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
322,2020-11-30,210,1220,23.35,46.07,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
323,2020-12-31,210,1220,23.78,44.63,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
324,2021-01-31,210,1220,23.5,45.57,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
325,2021-02-28,210,1220,20.7,40.19,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
326,2021-03-31,210,1220,22.58,28.95,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
327,2021-04-30,210,1220,21.31,30.44,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
328,2021-05-31,210,1220,21.71,41.31,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
329,2021-06-30,210,1220,20.66,39.24,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
330,2021-07-31,210,1220,21.01,39.96,monthly ongoing servicing fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
331,2019-02-28,461,1220,-27.66,59.74,decrease monthly ongoing service fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
332,2019-04-30,461,1220,-118.75,0.0,decrease monthly ongoing service fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
333,2019-11-30,461,1220,-26.94,0.0,decrease monthly ongoing service fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
334,2019-12-31,461,1220,-55.67,0.0,decrease monthly ongoing service fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
335,2020-01-31,461,1220,-27.26,0.0,decrease monthly ongoing service fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
336,2020-02-29,461,1220,-25.24,0.0,decrease monthly ongoing service fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
337,2020-04-30,461,1220,-25.78,2.31,decrease monthly ongoing service fee,GUARANTY FEE RECEIVABLE - MONTHLY ONGOING
338,2001-05-18,360,4110,-79.83,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
339,2001-06-27,360,4110,-38.84,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
340,2001-07-10,360,4110,-71.02,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
341,2001-07-18,360,4110,-22.1,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
342,2001-08-09,360,4110,-71.02,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
343,2001-09-08,360,4110,-126.97,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
344,2001-09-08,360,4110,-2.15,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
345,2001-11-09,360,4110,-70.85,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
346,2001-11-15,360,4110,-2.15,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
347,2001-12-18,360,4110,-77.29,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
348,2002-01-23,360,4110,-62.26,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
349,2002-02-08,360,4110,-72.88,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
350,2002-02-15,360,4110,-40.7,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
351,2002-03-26,360,4110,-17.73,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
352,2002-04-09,360,4110,-81.11,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
353,2002-05-09,360,4110,-68.3,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
354,2002-05-15,360,4110,-46.9,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
355,2002-06-06,360,4110,-63.76,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
356,2002-09-04,360,4110,-70.03,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
357,2002-09-05,360,4110,-61.48,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
358,2002-09-07,360,4110,-48.67,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
359,2002-10-18,360,4110,-80.19,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
360,2002-10-29,360,4110,-11.88,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
361,2002-10-29,360,4110,-11.82,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
362,2002-12-27,360,4110,-14.25,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
363,2003-01-08,360,4110,-67.52,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
364,2003-01-09,360,4110,-52.58,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
365,2003-01-09,360,4110,-59.01,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
366,2003-02-27,360,4110,-13.61,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
367,2003-02-27,360,4110,-13.53,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
368,2003-03-25,360,4110,-16.78,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
369,2003-03-26,360,4110,-121.67,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
370,2003-04-24,360,4110,-64.89,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
371,2003-05-28,360,4110,-15.63,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
372,2003-06-03,360,4110,-62.7,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
373,2003-06-26,360,4110,-12.31,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
374,2003-07-11,360,4110,-70.94,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
375,2003-07-15,360,4110,-41.68,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
376,2003-07-23,360,4110,-14.13,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
377,2003-08-08,360,4110,-72.69,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
378,2003-09-09,360,4110,-66.39,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
379,2003-11-11,360,4110,-68.35,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
380,2003-11-15,360,4110,-53.77,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
381,2004-01-09,360,4110,-76.32,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
382,2004-01-15,360,4110,-57.71,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
383,2004-03-09,360,4110,-84.3,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
384,2004-04-09,360,4110,-41.12,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
385,2004-05-11,360,4110,-63.51,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
386,2004-06-10,360,4110,-65.45,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
387,2004-06-15,360,4110,-44.92,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
388,2004-08-07,360,4110,-75.31,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
389,2004-08-15,360,4110,-8.14,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
390,2004-09-10,360,4110,-56.99,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
391,2004-09-15,360,4110,-56.85,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
392,2004-11-09,360,4110,-72.93,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
393,2004-12-08,360,4110,-54.65,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
394,2005-01-08,360,4110,-60.57,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
395,2005-01-15,360,4110,-58.44,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
396,2005-02-09,360,4110,-56.31,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
397,2005-03-09,360,4110,-64.21,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
398,2005-04-09,360,4110,-58.11,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
399,2005-05-07,360,4110,-58.0,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
400,2005-06-09,360,4110,-55.89,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
401,2005-07-12,360,4110,-51.78,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
402,2005-08-09,360,4110,-21.85,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
403,2005-08-15,360,4110,-51.65,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
404,2005-10-07,360,4110,-71.52,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
405,2005-10-15,360,4110,-53.61,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
406,2005-11-05,360,4110,-53.42,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
407,2005-12-08,360,4110,-57.24,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
408,2006-01-07,360,4110,-66.99,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
409,2006-02-09,360,4110,-57.1,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
410,2006-03-09,360,4110,-56.99,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
411,2006-04-07,360,4110,-62.78,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
412,2006-05-06,360,4110,-48.99,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
413,2006-06-07,360,4110,-64.48,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
414,2006-07-08,360,4110,-64.43,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
415,2006-09-09,360,4110,-9.76,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
416,2006-09-09,360,4110,-103.41,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
417,2006-10-07,360,4110,-68.05,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
418,2006-11-08,360,4110,-58.33,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
419,2006-12-06,360,4110,-62.12,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
420,2007-01-09,360,4110,-54.3,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
421,2007-02-08,360,4110,-56.12,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
422,2007-03-07,360,4110,-63.75,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
423,2007-04-07,360,4110,-54.05,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
424,2007-05-10,360,4110,-53.93,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
425,2007-07-11,360,4110,-124.93,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
426,2007-08-09,360,4110,-55.64,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
427,2007-10-10,360,4110,-118.72,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
428,2007-11-08,360,4110,-55.38,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
429,2007-12-07,360,4110,-68.61,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
430,2008-01-09,360,4110,-53.36,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
431,2008-02-07,360,4110,-58.94,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
432,2008-04-09,360,4110,-70.23,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
433,2008-04-15,360,4110,-39.86,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
434,2008-05-09,360,4110,-62.37,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
435,2008-07-11,360,4110,-66.05,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
436,2008-07-15,360,4110,-43.35,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
437,2008-08-08,360,4110,-61.96,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
438,2008-10-09,360,4110,-67.46,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
439,2008-10-15,360,4110,-37.43,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
440,2008-11-11,360,4110,-68.93,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
441,2008-12-09,360,4110,-48.38,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
442,2009-02-07,360,4110,-72.33,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
443,2009-02-15,360,4110,-44.47,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
444,2009-04-09,360,4110,-108.88,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
445,2009-06-11,360,4110,-84.35,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
446,2009-07-09,360,4110,-54.96,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
447,2009-08-11,360,4110,-54.78,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
448,2009-09-10,360,4110,-56.42,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
449,2009-10-09,360,4110,-56.25,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
450,2009-11-06,360,4110,-59.69,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
451,2009-12-05,360,4110,-50.5,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
452,2010-01-08,360,4110,-53.91,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
453,2010-02-05,360,4110,-59.1,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
454,2010-03-05,360,4110,-51.79,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
455,2010-04-07,360,4110,-49.82,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
456,2010-05-07,360,4110,-58.5,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
457,2010-06-05,360,4110,-49.49,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
458,2010-07-09,360,4110,-54.59,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
459,2010-08-06,360,4110,-56.16,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
460,2010-09-03,360,4110,-50.73,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
461,2010-10-06,360,4110,-54.02,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
462,2010-11-05,360,4110,-36.47,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
463,2010-12-07,360,4110,-53.57,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
464,2011-01-06,360,4110,-51.67,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
465,2011-02-04,360,4110,-56.63,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
466,2011-03-03,360,4110,-49.61,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
467,2011-04-09,360,4110,-47.71,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
468,2011-05-04,360,4110,-52.61,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
469,2011-06-03,360,4110,-52.43,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
470,2011-07-06,360,4110,-50.55,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
471,2011-08-03,360,4110,-50.36,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
472,2011-09-08,360,4110,-51.84,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
473,2011-10-07,360,4110,-51.65,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
474,2011-11-03,360,4110,-53.12,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
475,2011-12-03,360,4110,-47.96,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
476,2012-01-05,360,4110,-49.41,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
477,2012-02-03,360,4110,-54.14,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
478,2012-03-06,360,4110,-47.41,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
479,2012-04-04,360,4110,-47.21,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
480,2012-05-04,360,4110,-51.87,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
481,2012-06-06,360,4110,-46.83,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
482,2012-07-04,360,4110,-49.84,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
483,2012-08-03,360,4110,-49.64,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
484,2012-09-06,360,4110,-47.85,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
485,2012-10-04,360,4110,-54.0,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
486,2012-11-06,360,4110,-42.72,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
487,2012-12-07,360,4110,-48.82,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
488,2013-01-05,360,4110,-50.18,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
489,2013-02-06,360,4110,-46.85,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
490,2013-03-06,360,4110,-46.64,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
491,2013-04-03,360,4110,-43.34,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
492,2013-05-03,360,4110,-47.75,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
493,2013-06-06,360,4110,-46.01,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
494,2013-07-03,360,4110,-50.38,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
495,2013-08-03,360,4110,-42.56,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
496,2013-09-06,360,4110,-46.89,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
497,2013-10-03,360,4110,-49.69,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
498,2013-11-07,360,4110,-41.98,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
499,2013-12-04,360,4110,-46.24,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
500,2014-01-08,360,4110,-46.02,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
501,2014-02-05,360,4110,-45.81,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
502,2014-03-06,360,4110,-47.06,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
503,2014-04-03,360,4110,-40.98,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
504,2014-05-08,360,4110,-42.22,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
505,2014-06-04,360,4110,-43.45,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
506,2014-07-04,360,4110,-46.11,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
507,2014-08-05,360,4110,-41.58,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
508,2014-09-05,360,4110,-44.21,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
509,2014-10-03,360,4110,-45.41,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
510,2014-11-06,360,4110,-40.94,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
511,2014-12-12,360,4110,-46.33,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
512,2015-01-14,360,4110,-39.12,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
513,2015-02-05,360,4110,-44.45,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
514,2015-03-04,360,4110,-42.84,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
515,2015-04-14,360,4110,-38.48,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
516,2015-05-14,360,4110,-40.99,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
517,2015-06-04,360,4110,-40.75,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
518,2015-07-14,360,4110,-41.87,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
519,2015-08-05,360,4110,-51.03,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
520,2015-09-14,360,4110,-33.42,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
521,2015-10-14,360,4110,-38.51,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
522,2015-10-15,360,4110,-38.27,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
523,2015-11-04,360,4110,-19.67,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
524,2016-01-14,360,4110,-61.14,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
525,2016-02-03,360,4110,-44.07,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
526,2016-03-14,360,4110,-36.09,0.0,Annual Guaranty Fees Collection,GUARANTEE FEES EARNED
